# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_907	cds	135736	136446	-	COBAOO_09615		Tail fiber assembly protein, putative	SO:0001217, UniRef:UniRef50_A6UZ44
contig_907	cds	136460	138424	-	COBAOO_09620		hypothetical protein	PFAM:PF07484.15
contig_907	cds	138436	138960	-	COBAOO_09625		Phage tail protein	SO:0001217, UniRef:UniRef50_A0A145XBY8
contig_907	cds	138953	140125	-	COBAOO_09630		Baseplate-J domain-containing protein	SO:0001217, UniRef:UniRef50_Q48C52
contig_907	cds	140122	140442	-	COBAOO_09635		Deoxyguanosinetriphosphate triphosphohydrolase	SO:0001217, UniRef:UniRef50_A0A3M3PYB6
contig_907	cds	140439	142493	-	COBAOO_09640		hypothetical protein	
contig_907	cds	142508	142648	-	COBAOO_09645		Prophage PSSB64-01	SO:0001217, UniRef:UniRef50_Q48C49
contig_907	cds	142672	142959	-	COBAOO_09650		Phage tail assembly chaperone protein, E, or 41 or 14	SO:0001217, UniRef:UniRef50_A0A0F7YBE5
contig_907	cds	142956	143441	-	COBAOO_09655		Bacteriophage lysis protein	SO:0001217, UniRef:UniRef50_A6UZ52
contig_907	cds	143438	143899	-	COBAOO_09660		Lysozyme	SO:0001217, UniRef:UniRef50_U1ZMR8
contig_907	cds	143896	144201	-	COBAOO_09665		Mobilization protein	SO:0001217, UniRef:UniRef50_A0A0C2RC74
contig_907	cds	144201	144410	-	COBAOO_09670		hypothetical protein	
contig_907	cds	144410	144859	-	COBAOO_09675		Putative tail tube protein	SO:0001217, UniRef:UniRef50_P51726
contig_907	cds	144863	145978	-	COBAOO_09680		hypothetical protein	
contig_907	cds	145990	146655	-	COBAOO_09685		Virion morphogenesis protein	SO:0001217, UniRef:UniRef50_A0A145XCA9
contig_907	cds	146648	147085	-	COBAOO_09690		Phage tail protein	SO:0001217, UniRef:UniRef50_A0A0F7Y7T3
contig_907	cds	147087	147584	-	COBAOO_09695		hypothetical protein	
contig_908	cds	442	1050	-	COBAOO_09700	msrQ	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	SO:0001217, UniRef:UniRef50_Q88DZ3
contig_908	cds	1050	2063	-	COBAOO_09705	msrP	Protein-methionine-sulfoxide reductase catalytic subunit MsrP	SO:0001217, UniRef:UniRef50_Q8PLY8
contig_908	cds	2124	2939	-	COBAOO_09710		CDP-diacylglycerol--serine O-phosphatidyltransferase	SO:0001217, UniRef:UniRef50_W9SZ37
contig_908	cds	3094	4110	-	COBAOO_09715		Ketol-acid reductoisomerase (NADP(+))	SO:0001217, UniRef:UniRef50_Q9RU74
contig_908	cds	4153	4644	-	COBAOO_09720		Acetolactate synthase small subunit	SO:0001217, UniRef:UniRef50_A0A533QH25
contig_908	cds	4647	6371	-	COBAOO_09725		Acetolactate synthase isozyme 3 large subunit	SO:0001217, UniRef:UniRef50_P00893
contig_908	cds	6922	7374	+	COBAOO_09730		DUF4124 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5E7VGC4
contig_908	cds	7482	7811	-	COBAOO_09735		DUF446 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5E6VP87
contig_908	cds	7811	8590	-	COBAOO_09740		TPR-REGION domain-containing protein	SO:0001217, UniRef:UniRef50_S6BNJ2
contig_908	cds	8607	10931	-	COBAOO_09745		Penicillin-binding protein 1B	SO:0001217, UniRef:UniRef50_N6WSN8
contig_908	cds	11144	12706	+	COBAOO_09750		gluconokinase	SO:0001217, UniRef:UniRef50_A0A2A2FMM3
contig_908	cds	12798	13145	+	COBAOO_09755		hypothetical protein	PFAM:PF00805.25
contig_908	cds	13371	13643	+	COBAOO_09760		TfoX-C domain-containing protein	SO:0001217, UniRef:UniRef50_A0A142B7S6
contig_908	cds	13749	14546	+	COBAOO_09765	cbpA	cAMP-binding protein CbpA	BlastRules:WP_003095096, SO:0001217, UniRef:UniRef50_W9SYQ2
contig_908	ncRNA	14600	14751	+	COBAOO_09770	prrF	PrrF RNA	RFAM:RF00444, SO:0000655
contig_908	ncRNA	14812	14960	+	COBAOO_09775	prrF	PrrF RNA	RFAM:RF00444, SO:0000655
contig_908	cds	15010	15897	-	COBAOO_09780		Cofac-haem-bdg domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Y6JQ30
contig_908	cds	15908	16675	-	COBAOO_09785		ATP-binding cassette domain-containing protein	SO:0001217, UniRef:UniRef50_UPI001045FCC1
contig_908	cds	16675	17658	-	COBAOO_09790	hmuU	Hemin transport system permease protein HmuU	SO:0001217, UniRef:UniRef50_A0A1X7AIB8
contig_908	cds	17709	18602	-	COBAOO_09795		Periplasmic hemin-binding protein	SO:0001217, UniRef:UniRef50_G8QCQ6
contig_908	cds	18612	19676	-	COBAOO_09800		Hemin-degrading factor	SO:0001217, UniRef:UniRef50_U3AXD9
contig_908	cds	19857	22151	+	COBAOO_09805	phuR	heme/hemoglobin uptake receptor PhuR	BlastRules:WP_003113453, SO:0001217, UniRef:UniRef50_A0A8G2S5K5
contig_908	cds	22278	22601	+	COBAOO_09810		Carbazole 1,9a-dioxygenase, terminal oxygenase component CarAa	SO:0001217, UniRef:UniRef50_A0A2N7R1V8
contig_908	cds	22682	23194	+	COBAOO_09815		DUF4136 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A127MMJ7
contig_908	cds	23198	23647	-	COBAOO_09820		DUF4345 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A239HRY7
contig_908	cds	23896	24345	+	COBAOO_09825		Metal-binding protein	SO:0001217, UniRef:UniRef50_A0A024HNF0
contig_908	cds	24404	25639	-	COBAOO_09830		Aminotransferase	SO:0001217, UniRef:UniRef50_A0A0M0EH42
contig_908	cds	25809	26990	+	COBAOO_09835		Peptidase	SO:0001217, UniRef:UniRef50_V6AMN8
contig_908	cds	27012	27488	-	COBAOO_09840	secD	Preprotein translocase subunit SecD	SO:0001217, UniRef:UniRef50_A0A5K1SH00
contig_908	cds	27902	29197	+	COBAOO_09845		Xanthine/uracil/vitamin C permease	SO:0001217, UniRef:UniRef50_B8CKE7
contig_908	cds	29194	30285	+	COBAOO_09850		tRNA/tmRNA (uracil-C(5))-methyltransferase	SO:0001217, UniRef:UniRef50_Q5P8D0
contig_908	cds	30319	31026	-	COBAOO_09855		Sugar fermentation stimulation -like protein	SO:0001217, UniRef:UniRef50_A0A162UST7
contig_908	cds	31026	32198	-	COBAOO_09860		Aminotransferase	SO:0001217, UniRef:UniRef50_A0A5S9N6K2
contig_908	cds	32391	32837	+	COBAOO_09865	dksA	RNA polymerase-binding transcription factor DksA	SO:0001217, UniRef:UniRef50_A0A380N0A0
contig_908	cds	32905	33786	+	COBAOO_09870		Glutamyl-Q tRNA(Asp) synthetase	SO:0001217, UniRef:UniRef50_A0A7L5RSJ6
contig_908	cds	33856	34032	+	COBAOO_09875		MFS transporter	SO:0001217, UniRef:UniRef50_Q4K5Y9
contig_908	cds	34016	36967	+	COBAOO_09880	cbrA	two-component system sensor histidine kinase CbrA	BlastRules:WP_003113915, SO:0001217, UniRef:UniRef50_A0A3L8BFS9
contig_908	cds	36994	38430	+	COBAOO_09885	cbrB	two-component system response regulator CbrB	BlastRules:WP_003113914, SO:0001217, UniRef:UniRef50_K0CHK9
contig_908	ncRNA	38438	38498	+	COBAOO_09890	P36	Pseudomonas sRNA P36	RFAM:RF01679, SO:0000655
contig_908	ncRNA	38594	38997	+	COBAOO_09895	crcZ	Pseudomonas sRNA CrcZ	RFAM:RF01675, SO:0000655
contig_908	cds	39330	40733	+	COBAOO_09900		Poly(A) polymerase I	SO:0001217, UniRef:UniRef50_A0A8G3BUY0
contig_908	cds	40730	41218	+	COBAOO_09905		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	SO:0001217, UniRef:UniRef50_G8QCR6
contig_908	cds	41468	42268	+	COBAOO_09910		3-methyl-2-oxobutanoate hydroxymethyltransferase	SO:0001217, UniRef:UniRef50_Q2SYZ1
contig_908	cds	42265	43116	+	COBAOO_09915		Pantothenate synthetase	SO:0001217, UniRef:UniRef50_A0A368U8S9
contig_908	cds	43210	43590	+	COBAOO_09920		Aspartate 1-decarboxylase	SO:0001217, UniRef:UniRef50_W2UBV6
contig_908	cds	43679	45343	+	COBAOO_09925		Glucose-6-phosphate isomerase 2	SO:0001217, UniRef:UniRef50_Q88DW7
contig_908	cds	45537	47474	+	COBAOO_09930		Acetyl-coenzyme A synthetase	SO:0001217, UniRef:UniRef50_Q9F7R5
contig_908	cds	47571	48452	+	COBAOO_09935		Histidine kinase	SO:0001217, UniRef:UniRef50_A0A0Q6CLY7
contig_908	cds	48577	48873	+	COBAOO_09940		hypothetical protein	
contig_908	cds	49098	50888	+	COBAOO_09945		hypothetical protein	
contig_908	cds	50893	51186	+	COBAOO_09950		DUF2845 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HPC6
contig_908	cds	51183	51497	+	COBAOO_09955		DUF2845 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HNN8
contig_908	cds	51557	51754	-	COBAOO_09960	csbD	CsbD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B4BXF3
contig_908	cds	51804	52148	-	COBAOO_09965		BON domain-containing protein	SO:0001217, UniRef:UniRef50_S6AIW9
contig_908	cds	52421	54526	-	COBAOO_09970		Polyribonucleotide nucleotidyltransferase	SO:0001217, UniRef:UniRef50_A4XYD6
contig_908	cds	54700	54969	-	COBAOO_09975		30S ribosomal protein S15	SO:0001217, UniRef:UniRef50_C4XJA5
contig_908	ncRNA-region	54913	55033	-			Ribosomal S15 leader	RFAM:RF00114, SO:0000140
contig_908	cds	55065	55979	-	COBAOO_09980		tRNA pseudouridine synthase B	SO:0001217, UniRef:UniRef50_A0A7U7GFU7
contig_908	cds	55982	56371	-	COBAOO_09985		Ribosome-binding factor A	SO:0001217, UniRef:UniRef50_B3PI97
contig_908	cds	56474	58996	-	COBAOO_09990		Translation initiation factor IF-2	SO:0001217, UniRef:UniRef50_A9KBM1
contig_908	cds	59024	60505	-	COBAOO_09995	nusA	Transcription termination/antitermination protein NusA	SO:0001217, UniRef:UniRef50_A0A2D6ZNZ1
contig_908	cds	60550	61008	-	COBAOO_10000	rimP	Ribosome maturation factor RimP	SO:0001217, UniRef:UniRef50_A4VPP2
contig_908	tRNA	61135	61211	-	COBAOO_10005	trnfM	tRNA-fMet(cat)	SO:0000266
contig_908	tRNA	61302	61387	-	COBAOO_10010	trnL	tRNA-Leu(gag)	SO:0000264
contig_908	cds	61793	62548	-	COBAOO_10015		Triosephosphate isomerase	SO:0001217, UniRef:UniRef50_P95576
contig_908	cds	62614	63951	-	COBAOO_10020		Phosphoglucosamine mutase	SO:0001217, UniRef:UniRef50_Q8EHM0
contig_908	cds	63968	64747	-	COBAOO_10025		Dihydropteroate synthase	SO:0001217, UniRef:UniRef50_G8Q8F0
contig_908	cds	64829	66748	-	COBAOO_10030	ftsH	ATP-dependent zinc metalloprotease FtsH	SO:0001217, UniRef:UniRef50_B8H444
contig_908	cds	66947	67570	-	COBAOO_10035		Ribosomal RNA large subunit methyltransferase E	SO:0001217, UniRef:UniRef50_Q0VSS9
contig_908	cds	67665	67979	+	COBAOO_10040		CRM domain-containing protein	SO:0001217, UniRef:UniRef50_A6VU20
contig_908	cds	68020	68427	-	COBAOO_10045		DUF4149 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A239GQA7
contig_908	cds	68438	68914	-	COBAOO_10050	greA	Transcription elongation factor GreA	SO:0001217, UniRef:UniRef50_P59489
contig_908	cds	68911	72132	-	COBAOO_10055		Carbamoyl-phosphate synthase large chain	SO:0001217, UniRef:UniRef50_P58943
contig_908	cds	72152	72802	-	COBAOO_10060	leuE	Leucine efflux protein LeuE	SO:0001217, UniRef:UniRef50_A0A1E7LFB4
contig_908	cds	72814	73950	-	COBAOO_10065		Carbamoyl-phosphate synthase small chain	SO:0001217, UniRef:UniRef50_P38098
contig_908	ncRNA	73950	74028	+	COBAOO_10070	P31	Pseudomonas sRNA P31	RFAM:RF01676, SO:0000655
contig_908	cds	74133	74939	-	COBAOO_10075		4-hydroxy-tetrahydrodipicolinate reductase	SO:0001217, UniRef:UniRef50_Q74GT5
contig_908	cds	74996	76129	-	COBAOO_10080	dnaJ	Chaperone protein DnaJ	SO:0001217, UniRef:UniRef50_P42381
contig_908	cds	76245	78158	-	COBAOO_10085	dnaK	Chaperone protein DnaK	SO:0001217, UniRef:UniRef50_A6T226
contig_908	cds	78248	78808	-	COBAOO_10090	grpE	Protein GrpE	SO:0001217, UniRef:UniRef50_A0A379AD33
contig_908	cds	78976	80652	+	COBAOO_10095	recN	DNA repair protein RecN	SO:0001217, UniRef:UniRef50_Q9HV41
contig_908	cds	80722	81126	-	COBAOO_10100		Ferric uptake regulation protein	SO:0001217, UniRef:UniRef50_Q03456
contig_908	cds	81224	81754	+	COBAOO_10105		hypothetical protein	
contig_908	cds	81822	82127	-	COBAOO_10110		UPF0125 protein CL52_16335	SO:0001217, UniRef:UniRef50_A0A8D3Y438
contig_908	cds	82120	82554	-	COBAOO_10115		Polyketide-cyc domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M3ERP2
contig_908	cds	82829	83308	+	COBAOO_10120		SsrA-binding protein	SO:0001217, UniRef:UniRef50_Q5F816
contig_908	cds	83331	84104	-	COBAOO_10125		Transcriptional regulator for lactate utilisation (GntR family)	SO:0001217, UniRef:UniRef50_H8WCZ7
contig_908	cds	84433	86115	+	COBAOO_10130		L-lactate permease	SO:0001217, UniRef:UniRef50_P33231
contig_908	cds	86271	87416	+	COBAOO_10135		L-lactate dehydrogenase	SO:0001217, UniRef:UniRef50_C3K053
contig_908	cds	87483	90299	+	COBAOO_10140		4Fe-4S ferredoxin	SO:0001217, UniRef:UniRef50_A0A0K1XD17
contig_908	cds	90527	91009	+	COBAOO_10145		S-adenosylmethionine decarboxylase proenzyme	SO:0001217, UniRef:UniRef50_A6VCN1
contig_908	cds	91009	92136	+	COBAOO_10150		Polyamine aminopropyltransferase 2	SO:0001217, UniRef:UniRef50_Q9HV34
contig_908	cds	92139	92999	+	COBAOO_10155		RMD1 family protein	SO:0001217, UniRef:UniRef50_A0A7W7KLR0
contig_908	cds	93012	93677	+	COBAOO_10160	pmrA	two-component system response regulator PrmA	BlastRules:WP_003102236, SO:0001217, UniRef:UniRef50_Q83CA1
contig_908	cds	93701	95134	+	COBAOO_10165	pmrB	two-component system sensor histidine kinase PmrB	BlastRules:WP_003102237, SO:0001217, UniRef:UniRef50_Q9HV31
contig_908	cds	95198	95596	+	COBAOO_10170		Cu(I)-responsive transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A3S8ZT26
contig_908	cds	95565	96131	-	COBAOO_10175		Nucleotidyltransferase family protein	SO:0001217, UniRef:UniRef50_W5IVS9
contig_908	cds	96128	97021	-	COBAOO_10180	eamA	EamA family transporter	SO:0001217, UniRef:UniRef50_M3BQ46
contig_908	cds	97111	98004	-	COBAOO_10185		non-specific serine/threonine protein kinase	SO:0001217, UniRef:UniRef50_A0A0P7Y349
contig_908	cds	98128	99309	-	COBAOO_10190		cyclic di-GMP phosphodiesterase	BlastRules:WP_003102241, SO:0001217, UniRef:UniRef50_Q9HV27
contig_908	cds	99417	99662	-	COBAOO_10195		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A0C7D6Z0
contig_908	cds	99696	100586	-	COBAOO_10200	yedA	Drug/metabolite exporter YedA	SO:0001217, UniRef:UniRef50_A0A3M4EFU9
contig_908	cds	100741	101208	+	COBAOO_10205		HTH asnC-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HPG7
contig_908	cds	101532	102809	-	COBAOO_10210		Acetyl-CoA acetyltransferase	SO:0001217, UniRef:UniRef50_A0A0F0H6Q0
contig_908	cds	103064	104419	+	COBAOO_10215		3-oxoacyl-[acyl-carrier protein] reductase	SO:0001217, UniRef:UniRef50_A0A7W7DMA2
contig_908	cds	104530	105531	-	COBAOO_10220	araC	AraC family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A069QAQ4
contig_908	cds	105792	106649	+	COBAOO_10225		Acyl dehydratase	SO:0001217, UniRef:UniRef50_A0A089WJ48
contig_908	cds	106696	107037	+	COBAOO_10230		Nucleotide pyrophosphohydrolase	SO:0001217, UniRef:UniRef50_A0A024HPR6
contig_908	cds	107034	107783	+	COBAOO_10235		tRNA 5-carboxymethoxyuridine methyltransferase	SO:0001217, UniRef:UniRef50_A0A109L859
contig_908	cds	107849	108469	+	COBAOO_10240		DUF4136 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M5DD16
contig_908	cds	108454	109389	-	COBAOO_10245		GP-PDE domain-containing protein	SO:0001217, UniRef:UniRef50_Q9HV16
contig_908	cds	109520	110083	+	COBAOO_10250		DUF4136 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M5DD16
contig_908	cds	110085	110567	+	COBAOO_10255		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HPH8
contig_908	cds	110557	110934	+	COBAOO_10260		Peroxiredoxin	SO:0001217, UniRef:UniRef50_A0A024HPS0
contig_908	cds	110931	111398	+	COBAOO_10265		Glycine cleavage system H protein	SO:0001217, UniRef:UniRef50_A0A024HP55
contig_908	cds	111515	112243	+	COBAOO_10270		UPF0157 protein PA4798	SO:0001217, UniRef:UniRef50_Q9HV11
contig_908	cds	112266	112844	-	COBAOO_10275		Toxin	SO:0001217, UniRef:UniRef50_A0A2N9CTI0
contig_908	cds	112841	113641	-	COBAOO_10280	ubiE	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE	SO:0001217, UniRef:UniRef50_A0A5E7BAK8
contig_908	cds	113937	114377	-	COBAOO_10285		hypothetical protein	
contig_908	cds	114568	115290	+	COBAOO_10290		(R)-stereoselective amidase	SO:0001217, UniRef:UniRef50_A0A6M8MM59
contig_908	tRNA	115331	115426	-	COBAOO_10295	trnU	tRNA-SeC(tca)	SO:0005857
contig_908	cds	115558	116175	-	COBAOO_10300		Methyltransferase family protein	SO:0001217, UniRef:UniRef50_A0A4R6Z286
contig_908	cds	116270	117667	-	COBAOO_10305		APC family permease	SO:0001217, UniRef:UniRef50_A0A0D7MJI9
contig_908	cds	117716	119122	-	COBAOO_10310		Aminotransferase	SO:0001217, UniRef:UniRef50_A0A0A8RE22
contig_908	cds	119269	120087	+	COBAOO_10315		HTH luxR-type domain-containing protein	SO:0001217, UniRef:UniRef50_U1ZIU0
contig_908	cds	120091	122016	-	COBAOO_10320		Selenocysteine-specific elongation factor	SO:0001217, UniRef:UniRef50_A0A6C0TTA5
contig_908	cds	122013	123419	-	COBAOO_10325		L-seryl-tRNA(Sec) selenium transferase	SO:0001217, UniRef:UniRef50_A0A261S3J1
contig_908	cds	123498	124427	-	COBAOO_10330		hypothetical protein	
contig_908	cds	124560	125186	-	COBAOO_10335		Formate dehydrogenase O gamma subunit	SO:0001217, UniRef:UniRef50_A0A031GIP1
contig_908	cds	125258	126187	-	COBAOO_10340		Formate dehydrogenase iron-sulfur subunit	SO:0001217, UniRef:UniRef50_D4BV78
contig_908	cds	126196	129276	-	COBAOO_10345		Formate dehydrogenase-N subunit alpha	SO:0001217, UniRef:UniRef50_A0A8G1G190
contig_908	ncRNA-region	128633	128691	-			Selenocysteine insertion sequence 3	RFAM:RF01989, SO:1001268
contig_908	cds	129584	130513	-	COBAOO_10350	lipC	lipase LipC	BlastRules:WP_003112346, SO:0001217, UniRef:UniRef50_P15493
contig_908	cds	130873	132918	+	COBAOO_10355		2,4-dienoyl-CoA reductase, NADH and FMN-linked	SO:0001217, UniRef:UniRef50_A0A653SLB1
contig_908	cds	133127	133576	+	COBAOO_10360		DMT family transporter	SO:0001217, UniRef:UniRef50_A0A024HPK6
contig_908	cds	133733	134968	+	COBAOO_10365		DUF1835 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0W0MDQ9
contig_908	cds	134944	135438	+	COBAOO_10370	ykgJ	YkgJ family cysteine cluster protein	SO:0001217, UniRef:UniRef50_A0KS25
contig_908	cds	135441	136877	-	COBAOO_10375		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase	SO:0001217, UniRef:UniRef50_A0A5E5R2I0
contig_908	cds	136874	137848	-	COBAOO_10380		Glycosyl transferase, family 2	SO:0001217, UniRef:UniRef50_A4G5H8
contig_908	cds	137845	138207	-	COBAOO_10385	gtrA	GtrA domain-containing protein	SO:0001217, UniRef:UniRef50_A6VCS5
contig_908	cds	138444	139805	+	COBAOO_10390		DNA-damage-inducible protein F	SO:0001217, UniRef:UniRef50_G8Q620
contig_908	cds	139781	140149	-	COBAOO_10395		DUF2493 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8G7T1P8
contig_908	cds	140137	141804	-	COBAOO_10400		Phosphate:Na+ symporter	SO:0001217, UniRef:UniRef50_A0A0C5E8J8
contig_908	cds	141847	142056	-	COBAOO_10405		hypothetical protein	
contig_908	cds	142107	142883	-	COBAOO_10410		OMP-b-brl domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B5D1B8
contig_908	cds	142981	145692	-	COBAOO_10415		Magnesium-transporting ATPase, P-type 1	SO:0001217, UniRef:UniRef50_A0A1I0E7S8
contig_908	cds	145919	146137	-	COBAOO_10420		Alpha/beta hydrolase	SO:0001217, UniRef:UniRef50_A0A1B3EDM0
contig_908	cds	146284	146418	-	COBAOO_10425		hypothetical protein	
contig_908	cds	146467	147306	-	COBAOO_10430		Arylamine N-acetyltransferase	SO:0001217, UniRef:UniRef50_A0A024HPV4
contig_908	cds	147431	147886	+	COBAOO_10435		DUF2214 domain-containing protein	SO:0001217, UniRef:UniRef50_S6AP17
contig_908	cds	147891	149291	-	COBAOO_10440		Dihydrolipoyl dehydrogenase	SO:0001217, UniRef:UniRef50_K9NTE1
contig_908	cds	149466	150005	+	COBAOO_10445	entH	Proofreading thioesterase EntH	SO:0001217, UniRef:UniRef50_A0A5E7CZL2
contig_908	cds	150073	150633	+	COBAOO_10450		HTH tetR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5E7MMJ8
contig_908	cds	150638	151435	-	COBAOO_10455		SDR family NAD(P)-dependent oxidoreductase	SO:0001217, UniRef:UniRef50_A0A6P1YH21
contig_908	cds	151666	152283	+	COBAOO_10460		Hemolysin III	SO:0001217, UniRef:UniRef50_A0A3M3EST9
contig_908	cds	152329	153183	-	COBAOO_10465	cntI	pseudopaline transport inner membrane protein CntI	BlastRules:WP_003104336, SO:0001217, UniRef:UniRef50_Q9HUX6
contig_908	cds	153165	154466	-	COBAOO_10470	cntM	pseudopaline biosynthesis dehydrogenase CntM	BlastRules:WP_003112333
contig_908	cds	154463	155254	-	COBAOO_10475	cntL	pseudopaline biosynthesis protein CntL	BlastRules:WP_003112332, SO:0001217, UniRef:UniRef50_A0A0H2ZHV3
contig_908	cds	155284	157410	-	COBAOO_10480	cntO	pseudopaline transport outer membrane protein CntO	BlastRules:WP_010895685, SO:0001217, UniRef:UniRef50_A0A0H2ZI93
contig_908	cds	157552	158706	+	COBAOO_10485		HGSNAT-cat domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q5MZC0
contig_908	cds	158958	160868	-	COBAOO_10490		Biosynthetic arginine decarboxylase	SO:0001217, UniRef:UniRef50_G4CTT6
contig_908	cds	161119	161490	-	COBAOO_10495	yciH	Uncharacterized protein YciH	SO:0001217, UniRef:UniRef50_P08245
contig_908	cds	161694	162230	-	COBAOO_10500		Uncharacterized Nudix hydrolase PA4841	SO:0001217, UniRef:UniRef50_Q9HUW9
contig_908	cds	162234	163304	-	COBAOO_10505		DUF2333 domain-containing protein	SO:0001217, UniRef:UniRef50_W6QRU1
contig_908	cds	163348	163479	+	COBAOO_10510		hypothetical protein	
contig_908	cds	163657	165285	+	COBAOO_10515		Diguanylate cyclase response regulator	SO:0001217, UniRef:UniRef50_A0A3M3F1D9
contig_908	cds	165363	167336	+	COBAOO_10520	ctpL	Methyl-accepting chemotaxis protein CtpL	SO:0001217, UniRef:UniRef50_Q9HUW6
contig_908	cds	167496	169271	+	COBAOO_10525	dsbD	Thiol:disulfide interchange protein DsbD	SO:0001217, UniRef:UniRef50_A0A2P4EYE0
contig_908	cds	169415	169858	+	COBAOO_10530		3-dehydroquinate dehydratase	SO:0001217, UniRef:UniRef50_A0A522WWM5
contig_908	cds	169882	170352	+	COBAOO_10535		Biotin carboxyl carrier protein of acetyl-CoA carboxylase	SO:0001217, UniRef:UniRef50_P37799
contig_908	cds	170370	171719	+	COBAOO_10540		Biotin carboxylase	SO:0001217, UniRef:UniRef50_A0A5E6PLB4
contig_908	cds	171830	172696	+	COBAOO_10545		EI24 domain-containing protein	SO:0001217, UniRef:UniRef50_A6VCV5
contig_908	cds	172777	173661	+	COBAOO_10550		Ribosomal protein L11 methyltransferase	SO:0001217, UniRef:UniRef50_Q88DK7
contig_908	cds	173757	175031	+	COBAOO_10555		Znf/thioredoxin-put domain-containing protein	SO:0001217, UniRef:UniRef50_Q1I4C4
contig_908	cds	175235	176233	+	COBAOO_10560		tRNA-dihydrouridine synthase B	SO:0001217, UniRef:UniRef50_A0A6S6WNU6
contig_908	cds	176230	176553	+	COBAOO_10565		Putative Fis-like DNA-binding protein	SO:0001217, UniRef:UniRef50_A0A1S1NZ73
