Product_normalized	OriginalProducts	Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	DbXrefs
hth lysr-type domain-containing protein	HTH lysR-type domain-containing protein	contig_1	cds	1074641;1196561;1485931;1619299;1656494;178838;187885;1943302;2174527;2183826;2228360;223022;2257815;2259623;2563126;2628715;2775090;2780263;2796356;2915085;2962826;3106181;3163029;3311939;3405370;3708946;3714958;4058623;40932;4171339;4192727;4323352;4394139;4526949;4531364;4534275;4542838;45495;4614478;4798679;4799709;4913669;4914526;4950662;5157852;558942;595085;6064972;6156367;6277221;6409182;6525335;6675136	1075594;1197496;1486851;1620192;1657420;179755;188823;1944222;2175453;2184815;2229250;223939;2258771;2260477;2564022;2629605;2776022;2781168;2797267;2916008;2963764;3107074;3163925;3312886;3406416;3709833;3715821;4059504;4172247;41831;4193587;4324224;4395005;4527851;4532266;4535150;4543749;4615392;46382;4799575;4800653;4914553;4915479;4951579;5158838;559859;595963;6065910;6157251;6278129;6410090;6526252;6676044	+;-	OIFKLK_00036;OIFKLK_00042;OIFKLK_00160;OIFKLK_00168;OIFKLK_00199;OIFKLK_00514;OIFKLK_00552;OIFKLK_01031;OIFKLK_01152;OIFKLK_01436;OIFKLK_01551;OIFKLK_01587;OIFKLK_01861;OIFKLK_02080;OIFKLK_02089;OIFKLK_02131;OIFKLK_02164;OIFKLK_02166;OIFKLK_02501;OIFKLK_02546;OIFKLK_02696;OIFKLK_02701;OIFKLK_02714;OIFKLK_02800;OIFKLK_02831;OIFKLK_02930;OIFKLK_02980;OIFKLK_03111;OIFKLK_03203;OIFKLK_03460;OIFKLK_03467;OIFKLK_03810;OIFKLK_03914;OIFKLK_03934;OIFKLK_04059;OIFKLK_04122;OIFKLK_04242;OIFKLK_04246;OIFKLK_04249;OIFKLK_04259;OIFKLK_04329;OIFKLK_04521;OIFKLK_04522;OIFKLK_04622;OIFKLK_04623;OIFKLK_04655;OIFKLK_04873;OIFKLK_05730;OIFKLK_05808;OIFKLK_05907;OIFKLK_06028;OIFKLK_06135;OIFKLK_06276		SO:0001217, UniRef:UniRef50_A0A024HJU0;SO:0001217, UniRef:UniRef50_A0A024HKM7;SO:0001217, UniRef:UniRef50_A0A024HMZ6;SO:0001217, UniRef:UniRef50_A0A024HND4;SO:0001217, UniRef:UniRef50_A0A0C5DR95;SO:0001217, UniRef:UniRef50_A0A0C5DY89;SO:0001217, UniRef:UniRef50_A0A0C5DZ53;SO:0001217, UniRef:UniRef50_A0A0C5E134;SO:0001217, UniRef:UniRef50_A0A0C5E3W8;SO:0001217, UniRef:UniRef50_A0A0C5E4X2;SO:0001217, UniRef:UniRef50_A0A0C5E531;SO:0001217, UniRef:UniRef50_A0A0C5E6B2;SO:0001217, UniRef:UniRef50_A0A0C5E6Z6;SO:0001217, UniRef:UniRef50_A0A0C5E852;SO:0001217, UniRef:UniRef50_A0A0C5E8Y7;SO:0001217, UniRef:UniRef50_A0A0C5ECR6;SO:0001217, UniRef:UniRef50_A0A0C5EEX8;SO:0001217, UniRef:UniRef50_A0A0C5EG06;SO:0001217, UniRef:UniRef50_A0A0C5ENE6;SO:0001217, UniRef:UniRef50_A0A0D6SW59;SO:0001217, UniRef:UniRef50_A0A0F9XXD9;SO:0001217, UniRef:UniRef50_A0A0N8KJ55;SO:0001217, UniRef:UniRef50_A0A0P7Z7F8;SO:0001217, UniRef:UniRef50_A0A0P7ZB17;SO:0001217, UniRef:UniRef50_A0A0Q0EQX7;SO:0001217, UniRef:UniRef50_A0A1Q9QZZ6;SO:0001217, UniRef:UniRef50_A0A2H2YGZ0;SO:0001217, UniRef:UniRef50_A0A3M3DSA1;SO:0001217, UniRef:UniRef50_A0A3M3DZB1;SO:0001217, UniRef:UniRef50_A0A3M3EJY9;SO:0001217, UniRef:UniRef50_A0A3M3ESY1;SO:0001217, UniRef:UniRef50_A0A3M3EUM4;SO:0001217, UniRef:UniRef50_A0A3M4WE65;SO:0001217, UniRef:UniRef50_A0A3M5DRE9;SO:0001217, UniRef:UniRef50_A0A3M5EBG9;SO:0001217, UniRef:UniRef50_A0A3M5EX89;SO:0001217, UniRef:UniRef50_A0A5C1EB82;SO:0001217, UniRef:UniRef50_A0A5E6PEY3;SO:0001217, UniRef:UniRef50_A0A7U9C069;SO:0001217, UniRef:UniRef50_A0AAJ5N6D0;SO:0001217, UniRef:UniRef50_A0AAJ5NCN4;SO:0001217, UniRef:UniRef50_A0AAJ5NFV8;SO:0001217, UniRef:UniRef50_A0AAJ5T654;SO:0001217, UniRef:UniRef50_K8P9M4;SO:0001217, UniRef:UniRef50_N2J3C7;SO:0001217, UniRef:UniRef50_N2J9D3;SO:0001217, UniRef:UniRef50_N2J9W8;SO:0001217, UniRef:UniRef50_N8YPV5;SO:0001217, UniRef:UniRef50_U1ZKK4;SO:0001217, UniRef:UniRef50_U1ZTB6;SO:0001217, UniRef:UniRef50_U3G901;SO:0001217, UniRef:UniRef50_U3TXM4
hth marr-type domain-containing protein	HTH marR-type domain-containing protein	contig_1	cds	1597058;1716337;3928069;4370815;4727727	1597531;1716771;3928545;4371228;4728287	+;-	OIFKLK_01526;OIFKLK_01648;OIFKLK_03680;OIFKLK_04099;OIFKLK_04450		SO:0001217, UniRef:UniRef50_A0A024HKM3;SO:0001217, UniRef:UniRef50_A0A0C5EB79;SO:0001217, UniRef:UniRef50_A0A1Q9R3N4;SO:0001217, UniRef:UniRef50_A0A5E6ZT24;SO:0001217, UniRef:UniRef50_N2JU13
hth merr-type domain-containing protein	HTH merR-type domain-containing protein	contig_1	cds	1309521;2364943;5747682	1309991;2365299;5748581	+	OIFKLK_01248;OIFKLK_02297;OIFKLK_05429		SO:0001217, UniRef:UniRef50_A0A081NFP9;SO:0001217, UniRef:UniRef50_A0A3M3EXX4;SO:0001217, UniRef:UniRef50_A0AAJ5NC40
hth tetr-type domain-containing protein	HTH tetR-type domain-containing protein	contig_1	cds	1300277;196814;2063215;2649663;280750;3252507;3321123;339932;3734033;4092655;4227432;4436083;498390;5974010;6150393;6253671	1300990;197479;2063772;2650265;281418;3253148;3321707;340597;3734614;4093503;4228082;4436691;499010;5974570;6151040;6254288	+;-	OIFKLK_00175;OIFKLK_00253;OIFKLK_00309;OIFKLK_00459;OIFKLK_01238;OIFKLK_01969;OIFKLK_02564;OIFKLK_03063;OIFKLK_03121;OIFKLK_03486;OIFKLK_03842;OIFKLK_03967;OIFKLK_04159;OIFKLK_05645;OIFKLK_05803;OIFKLK_05881		SO:0001217, UniRef:UniRef50_A0A0C5DQR3;SO:0001217, UniRef:UniRef50_A0A0C5DYK4;SO:0001217, UniRef:UniRef50_A0A0C5E1F3;SO:0001217, UniRef:UniRef50_A0A0C5EFN5;SO:0001217, UniRef:UniRef50_A0A143Q7E1;SO:0001217, UniRef:UniRef50_A0A3M3DZH0;SO:0001217, UniRef:UniRef50_A0A3M3EX26;SO:0001217, UniRef:UniRef50_A0A3M3F1Y4;SO:0001217, UniRef:UniRef50_A0A3M4PX56;SO:0001217, UniRef:UniRef50_A0A5E7FCN0;SO:0001217, UniRef:UniRef50_A0A6J4E5G9;SO:0001217, UniRef:UniRef50_A0A9W6N4T0;SO:0001217, UniRef:UniRef50_Q9I3H4;SO:0001217, UniRef:UniRef50_S6ATF1;SO:0001217, UniRef:UniRef50_S9ZI37;SO:0001217, UniRef:UniRef50_U1Z9M7
hth-type transcriptional activator baur	HTH-type transcriptional activator BauR	contig_1	cds	156057	156974	+	OIFKLK_00141	bauR	BlastRules:WP_003083805, SO:0001217, UniRef:UniRef50_A0A3M3EL99
hth-type transcriptional activator rhas	HTH-type transcriptional activator RhaS	contig_1	cds	3964864	3965688	-	OIFKLK_03715	rhaS	SO:0001217, UniRef:UniRef50_A0A5E6VDT6
hth-type transcriptional regulator argp	HTH-type transcriptional regulator ArgP	contig_1	cds	5307226	5308122	-	OIFKLK_04997	argP	SO:0001217, UniRef:UniRef50_Q9HW38
hth-type transcriptional regulator benm	HTH-type transcriptional regulator BenM	contig_1	cds	5095204	5096112	+	OIFKLK_04795	benM	SO:0001217, UniRef:UniRef50_A0A5E5QY97
hth-type transcriptional regulator beti	HTH-type transcriptional regulator BetI	contig_1	cds	3274653;6617687	3275234;6618280	+;-	OIFKLK_03080;OIFKLK_06221	betI	SO:0001217, UniRef:UniRef50_P17446;SO:0001217, UniRef:UniRef50_Q9APW2
hth-type transcriptional regulator budr	HTH-type transcriptional regulator BudR	contig_1	cds	1198919	1199827	-	OIFKLK_01154	budR	SO:0001217, UniRef:UniRef50_A0A380T4Z4
hth-type transcriptional regulator catm	HTH-type transcriptional regulator CatM	contig_1	cds	3442565	3443515	-	OIFKLK_03236	catM	SO:0001217, UniRef:UniRef50_A0A0D6HTK0
hth-type transcriptional regulator cdhr	HTH-type transcriptional regulator CdhR	contig_1	cds	6633974	6634984	+	OIFKLK_06236	cdhR	SO:0001217, UniRef:UniRef50_A0A6G8NRD9
hth-type transcriptional regulator cuer	HTH-type transcriptional regulator CueR	contig_1	cds	2381404	2381892	-	OIFKLK_02313	cueR	SO:0001217, UniRef:UniRef50_A0A072ZQY8
hth-type transcriptional regulator cynr	HTH-type transcriptional regulator CynR	contig_1	cds	1955387	1956280	-	OIFKLK_01878	cynR	SO:0001217, UniRef:UniRef50_A0A5S9QCQ9
hth-type transcriptional regulator cysb	HTH-type transcriptional regulator CysB	contig_1	cds	3833427	3834401	-	OIFKLK_03576	cysB	SO:0001217, UniRef:UniRef50_P0A9F3
hth-type transcriptional regulator dmlr	HTH-type transcriptional regulator DmlR	contig_1	cds	2425996;3396555;3584509;3845143;4189619	2426925;3397487;3585444;3846057;4190530	+;-	OIFKLK_02351;OIFKLK_03194;OIFKLK_03357;OIFKLK_03592;OIFKLK_03931	dmlR	SO:0001217, UniRef:UniRef50_A0A0B7D7C0;SO:0001217, UniRef:UniRef50_A0A7U7IBE4;SO:0001217, UniRef:UniRef50_A0A833PPQ9;SO:0001217, UniRef:UniRef50_A0A833U8N1;SO:0001217, UniRef:UniRef50_A0A9P1R5D3
hth-type transcriptional regulator gadwtranscriptional activator ftraadenosine deaminaseysirk-targeted surface antigen transcriptional regulatorhelix-turn-helix domain	HTH-type transcriptional regulator gadW,transcriptional activator FtrA,Adenosine deaminase,YSIRK-targeted surface antigen transcriptional regulator,Helix-turn-helix domain	contig_1	cds	2610458	2611486	-	OIFKLK_02533		SO:0001217, UniRef:UniRef50_A0AAJ5ND44
hth-type transcriptional regulator gbpr	HTH-type transcriptional regulator GbpR	contig_1	cds	2345589	2346476	-	OIFKLK_02266	gbpR	SO:0001217, UniRef:UniRef50_A0A853T1J6
hth-type transcriptional regulator gltc	HTH-type transcriptional regulator GltC	contig_1	cds	249809	250738	-	OIFKLK_00226	gltC	SO:0001217, UniRef:UniRef50_A0A423N8C1
hth-type transcriptional regulator gltr	HTH-type transcriptional regulator GltR	contig_1	cds	5149435;853918	5150289;854793	+;-	OIFKLK_00823;OIFKLK_04865	gltR	SO:0001217, UniRef:UniRef50_A0A0F6UH75;SO:0001217, UniRef:UniRef50_A0A7V8FCZ2
hth-type transcriptional regulator leuo	HTH-type transcriptional regulator LeuO	contig_1	cds	2273719	2274651	-	OIFKLK_02178	leuO	SO:0001217, UniRef:UniRef50_A0A853ST00
hth-type transcriptional regulator nimr	HTH-type transcriptional regulator NimR	contig_1	cds	191074;4562403	191871;4563182	-	OIFKLK_00171;OIFKLK_04281	nimR	SO:0001217, UniRef:UniRef50_A0A446CS81;SO:0001217, UniRef:UniRef50_A0A5E7U8J0
hth-type transcriptional regulator ptxr	HTH-type transcriptional regulator PtxR	contig_1	cds	3173748	3174686	+	OIFKLK_02989	ptxR	BlastRules:WP_003089264, SO:0001217, UniRef:UniRef50_P72131
hth-type transcriptional regulator puur	HTH-type transcriptional regulator PuuR	contig_1	cds	4141230	4141829	+	OIFKLK_03883	puuR	SO:0001217, UniRef:UniRef50_A0A240BT45
hth-type transcriptional regulator vqsm	HTH-type transcriptional regulator VqsM	contig_1	cds	3212076	3213053	+	OIFKLK_03022	vqsM	BlastRules:WP_003113714, SO:0001217, UniRef:UniRef50_Q9I1P2
hth-type transcriptional regulator yhaj	HTH-type transcriptional regulator YhaJ	contig_1	cds	1855319	1856248	-	OIFKLK_01776	yhaJ	SO:0001217, UniRef:UniRef50_A0A423P109
hth-type transcriptional regulatory protein tyrr	HTH-type transcriptional regulatory protein TyrR	contig_1	cds	2911677;4803821	2913212;4805380	+;-	OIFKLK_02798;OIFKLK_04525	tyrR	SO:0001217, UniRef:UniRef50_Q88EH4;SO:0001217, UniRef:UniRef50_Q9I133
hth-type transcriptional repressor allr	HTH-type transcriptional repressor AllR	contig_1	cds	1903633	1904361	-	OIFKLK_01829	allR	SO:0001217, UniRef:UniRef50_A0A5E6TTT6
hth-type transcriptional repressor of iron protein a	HTH-type transcriptional repressor of iron proteins A	contig_1	cds	2857265	2858029	-	OIFKLK_02764		SO:0001217, UniRef:UniRef50_A0A0Q3ETQ2
hupe/urej family protein	HupE/UreJ family protein	contig_1	cds	4024762	4025499	-	OIFKLK_03772		SO:0001217, UniRef:UniRef50_A0A2T7UKG1
hupe/urej protein	HupE/UreJ protein	contig_1	cds	6040283	6040855	+	OIFKLK_05710		SO:0001217, UniRef:UniRef50_C6XAM5
hxlr family transcriptional regulator	HxlR family transcriptional regulator	contig_1	cds	2387351;4129114	2387830;4129620	+;-	OIFKLK_02318;OIFKLK_03871	hxlR	SO:0001217, UniRef:UniRef50_A0A1B8TBP8;SO:0001217, UniRef:UniRef50_I3TW69
hybrid sensor histidine kinase/response regulator lads	hybrid sensor histidine kinase/response regulator LadS	contig_1	cds	983100	985487	+	OIFKLK_00949	ladS	BlastRules:WP_003114327, SO:0001217, UniRef:UniRef50_Q9HX42
hybrid sensor histidine kinase/response regulator rets	hybrid sensor histidine kinase/response regulator RetS	contig_1	cds	6003666	6006494	+	OIFKLK_05671	retS	BlastRules:WP_003112323, BlastRules:WP_003399691, SO:0001217, UniRef:UniRef50_A0A0D0SHE4
hydro-lyase pa2116	Putative hydro-lyase PA2116	contig_1	cds	3404466	3405263	-	OIFKLK_03202		SO:0001217, UniRef:UniRef50_Q9I1Z9
hydrogenobyrinate ac-diamide synthase	Hydrogenobyrinate a,c-diamide synthase	contig_1	cds	4382328	4383635	-	OIFKLK_04111		SO:0001217, UniRef:UniRef50_Q9I471
hydrolase	Hydrolase;Putative hydrolase	contig_1	cds	2356907;950516	2357770;951739	+;-	OIFKLK_00917;OIFKLK_02288		SO:0001217, UniRef:UniRef50_A0A679GGX4;SO:0001217, UniRef:UniRef50_M4WUG8
hydrolase or acyltransferase	Hydrolase or acyltransferase	contig_1	cds	2340479	2341174	-	OIFKLK_02258		SO:0001217, UniRef:UniRef50_G0EXR2
hydrolase ycac	Hydrolase YcaC	contig_1	cds	4461921	4462538	-	OIFKLK_04183	ycaC	SO:0001217, UniRef:UniRef50_A0A5E6SKV3
hydroperoxide stress response transcriptional regulator ohrr	hydroperoxide stress response transcriptional regulator OhrR	contig_1	cds	2257274	2257729	-	OIFKLK_02163	ohrR	BlastRules:WP_003090940, SO:0001217, UniRef:UniRef50_A0A143HPL9
hydroperoxide stress response transcriptional regulator ospr	hydroperoxide stress response transcriptional regulator OspR	contig_1	cds	2281166	2281657	+	OIFKLK_02187	ospR	BlastRules:WP_003114767, SO:0001217, UniRef:UniRef50_Q9I018
hydroxamate-type ferrisiderophore r	Hydroxamate-type ferrisiderophore receptor	contig_1	cds	4177521	4179719	-	OIFKLK_03921		SO:0001217, UniRef:UniRef50_A0A157RSE7
hydroxyacylglutathione hydrolase	Hydroxyacylglutathione hydrolase	contig_1	cds	3756542	3757318	+	OIFKLK_03509		SO:0001217, UniRef:UniRef50_Q87YS8
hydroxymethylpyrimidine kinase	hydroxymethylpyrimidine kinase	contig_1	cds	982092	982889	-	OIFKLK_00948		SO:0001217, UniRef:UniRef50_N2J2E8
hydroxypyruvate isomerase	Hydroxypyruvate isomerase	contig_1	cds	4231118;617142	4231900;617939	+;-	OIFKLK_00575;OIFKLK_03970		SO:0001217, UniRef:UniRef50_A0A9X1YJM7;SO:0001217, UniRef:UniRef50_I3TKY0
hydroxypyruvate reductase	Putative hydroxypyruvate reductase	contig_1	cds	4233162	4234427	+	OIFKLK_03972		SO:0001217, UniRef:UniRef50_A0A128F3Q4
