# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	3906022	3909549	-	OIFKLK_03663	1875.0	0.0	1.0	0.969	0.787	UniRef:UniRef50_Q9I356
contig_1	cds	3909565	3910434	-	OIFKLK_03664	407.0	3.9e-142	0.983	0.931	0.711	UniRef:UniRef50_Q9I357
contig_1	cds	3910437	3911768	-	OIFKLK_03665	538.0	2.7e-189	1.0	1.0	0.585	UniRef:UniRef50_A0AAD0GTT7
contig_1	cds	3911765	3912271	-	OIFKLK_03666	316.0	2.5e-110	1.0	0.982	0.994	UniRef:UniRef50_Q1IFS4
contig_1	cds	3912277	3913470	-	OIFKLK_03667	439.0	2.5e-151	1.040	1.0	0.584	UniRef:UniRef50_A0A1A5DCK8
contig_1	cds	3913488	3913628	-	OIFKLK_03668	71.6	3.2e-17	1.0	0.821	0.652	UniRef:UniRef50_A0A0D6S485
contig_1	cds	3913717	3915228	-	OIFKLK_03669	573.0	4.7e-201	1.002	1.002	0.601	UniRef:UniRef50_A0A0D6S445
contig_1	cds	3915239	3917866	-	OIFKLK_03670	1081.0	0.0	1.001	1.014	0.666	UniRef:UniRef50_A0A6I7NIA9
contig_1	cds	3917879	3918886	-	OIFKLK_03671	501.0	1.1e-177	0.958	0.879	0.760	UniRef:UniRef50_Q9I364
contig_1	cds	3918850	3920637	-	OIFKLK_03672	1127.0	0.0	0.934	0.820	0.998	UniRef:UniRef50_A0A5E6U713
contig_1	ncRNA	3920864	3920935	-	OIFKLK_03673	88.1	1.2e-12	-	-	-	RFAM:RF01668
contig_1	cds	3920969	3921376	-	OIFKLK_03674	174.0	3.9e-55	0.993	0.887	0.679	UniRef:UniRef50_A0A0C2EAF9
contig_1	cds	3921389	3922864	-	OIFKLK_03675	647.0	6.9e-230	0.965	0.853	0.635	UniRef:UniRef50_Q2T6Y3
contig_1	cds	3922893	3923399	-	OIFKLK_03676	234.0	3.3e-78	0.958	0.953	0.752	UniRef:UniRef50_A0A7V7KY63
contig_1	cds	3923435	3924991	-	OIFKLK_03677	701.0	4.9e-250	1.0	0.893	0.668	UniRef:UniRef50_Q9I369
contig_1	cds	3926163	3926765	-	OIFKLK_03678	251.0	2.5e-83	0.985	0.857	0.563	UniRef:UniRef50_A0A383RS40
contig_1	cds	3926821	3927987	-	OIFKLK_03679	598.0	2.5e-214	1.0	0.909	0.773	UniRef:UniRef50_A0A0N0XKL2
contig_1	cds	3928069	3928545	+	OIFKLK_03680	188.0	4.3e-60	0.899	0.887	0.690	UniRef:UniRef50_A0A5E6ZT24
contig_1	cds	3928596	3929231	-	OIFKLK_03681	401.0	1.0e-142	1.0	0.972	1.0	UniRef:UniRef50_Q9I373
contig_1	cds	3929462	3930658	+	OIFKLK_03682	753.0	2.1e-274	1.0	0.817	1.0	UniRef:UniRef50_A0A7V7KZB6
contig_1	cds	3930665	3931558	-	OIFKLK_03683	281.0	4.4e-92	0.966	0.854	0.551	UniRef:UniRef50_A0A024HF18
contig_1	cds	3931717	3932478	-	OIFKLK_03684	395.0	9.5e-139	1.004	0.914	0.835	UniRef:UniRef50_A0A061CYG0
contig_1	cds	3932729	3933733	+	OIFKLK_03685	428.0	1.0e-148	1.015	0.885	0.628	UniRef:UniRef50_A0A1G6QDR7
contig_1	cds	3933876	3935597	+	OIFKLK_03686	704.0	7.6e-250	0.969	0.907	0.643	UniRef:UniRef50_A0A0C5E3X2
contig_1	cds	3935578	3937536	-	OIFKLK_03687	977.0	0.0	1.046	1.0	0.944	UniRef:UniRef50_A0A5E6UVG4
contig_1	cds	3937737	3938144	+	OIFKLK_03688	-	-	-	-	-	-
contig_1	cds	3938151	3938759	-	OIFKLK_03689	247.0	4.5e-82	0.921	0.890	0.672	UniRef:UniRef50_Q9I381
contig_1	cds	3938897	3939244	+	OIFKLK_03690	169.0	8.7e-54	0.991	0.809	0.588	UniRef:UniRef50_Q7VWR4
contig_1	cds	3939223	3940332	-	OIFKLK_03691	510.0	2.5e-180	0.984	0.921	0.694	UniRef:UniRef50_Q7WE96
contig_1	cds	3940332	3941366	-	OIFKLK_03692	582.0	3.6e-209	0.997	0.866	0.845	UniRef:UniRef50_Q9I383
contig_1	cds	3941450	3941728	-	OIFKLK_03693	98.6	1.4e-26	0.967	0.890	0.607	UniRef:UniRef50_A0A061JVD0
contig_1	cds	3941843	3942880	+	OIFKLK_03694	669.0	2.5e-243	1.0	0.858	0.997	UniRef:UniRef50_M4XEY9
contig_1	cds	3942884	3943489	-	OIFKLK_03695	398.0	2.7e-141	1.0	0.834	0.985	UniRef:UniRef50_Q9I386
contig_1	cds	3943600	3944508	-	OIFKLK_03696	330.0	4.3e-111	0.987	0.861	0.554	UniRef:UniRef50_Q4KBW8
contig_1	cds	3944630	3945322	-	OIFKLK_03697	354.0	4.8e-123	0.961	0.863	0.778	UniRef:UniRef50_A0A5E7ET64
contig_1	cds	3945423	3948080	-	OIFKLK_03698	1344.0	0.0	0.817	1.0	0.978	UniRef:UniRef50_I7AZQ1
contig_1	cds	3948188	3948739	-	OIFKLK_03699	215.0	6.1e-70	0.945	0.925	0.665	UniRef:UniRef50_W6R3B8
contig_1	cds	3948793	3950865	-	OIFKLK_03700	826.0	1.4e-294	1.042	1.004	0.679	UniRef:UniRef50_Q8PCM1
contig_1	cds	3950877	3952571	-	OIFKLK_03701	874.0	0.0	0.996	0.993	0.785	UniRef:UniRef50_D5RGB7
contig_1	cds	3952582	3952671	-	OIFKLK_03702	-	-	-	-	-	-
contig_1	cds	3952859	3954013	-	OIFKLK_03703	582.0	3.0e-207	0.995	0.838	0.764	UniRef:UniRef50_A0A157M9B9
contig_1	cds	3954068	3954934	-	OIFKLK_03704	363.0	1.9e-125	0.931	0.947	0.634	UniRef:UniRef50_N8Y8G2
contig_1	cds	3955176	3955961	+	OIFKLK_03705	295.0	9.1e-99	1.011	0.880	0.583	UniRef:UniRef50_A0A1H1YYG0
contig_1	cds	3955965	3957494	+	OIFKLK_03706	560.0	5.1e-195	0.955	0.860	0.607	UniRef:UniRef50_A0A6I6GZF9
contig_1	cds	3957632	3958279	+	OIFKLK_03707	222.0	1.4e-71	0.977	0.921	0.562	UniRef:UniRef50_O68331
contig_1	cds	3958295	3959569	+	OIFKLK_03708	647.0	2.3e-234	0.809	0.997	0.994	UniRef:UniRef50_A0A527H7U7
contig_1	cds	3959621	3960688	-	OIFKLK_03709	464.0	3.0e-162	0.918	0.817	0.706	UniRef:UniRef50_A0A0C4WPR5
contig_1	cds	3960854	3961660	-	OIFKLK_03710	383.0	2.4e-133	0.993	0.899	0.722	UniRef:UniRef50_A0A7W7P1D2
contig_1	cds	3961669	3962331	-	OIFKLK_03711	245.0	1.8e-80	0.973	0.866	0.565	UniRef:UniRef50_A0A446C4I5
contig_1	cds	3962411	3963271	-	OIFKLK_03712	364.0	2.5e-125	0.997	0.938	0.646	UniRef:UniRef50_A0A5E6V9J2
contig_1	cds	3963268	3964080	-	OIFKLK_03713	375.0	2.6e-130	0.985	0.974	0.677	UniRef:UniRef50_A0A5E6U6I2
contig_1	cds	3964182	3964823	-	OIFKLK_03714	247.0	9.2e-82	0.972	0.950	0.681	UniRef:UniRef50_Q9I3A2
contig_1	cds	3964864	3965688	-	OIFKLK_03715	495.0	8.4e-178	1.022	1.0	0.943	UniRef:UniRef50_A0A5E6VDT6
contig_1	cds	3965746	3966183	-	OIFKLK_03716	223.0	5.2e-74	0.959	0.869	0.763	UniRef:UniRef50_A0A379IAY6
contig_1	cds	3966233	3967900	-	OIFKLK_03717	797.0	1.7e-287	0.998	0.963	0.704	UniRef:UniRef50_A0A653SPI3
contig_1	cds	3968027	3968491	-	OIFKLK_03718	180.0	9.0e-57	0.994	0.879	0.621	UniRef:UniRef50_A0A105TGW3
contig_1	cds	3968488	3968829	-	OIFKLK_03719	114.0	2.5e-32	0.903	0.936	0.608	UniRef:UniRef50_A0A0N8RS10
contig_1	cds	3968843	3969865	-	OIFKLK_03720	550.0	1.9e-196	1.0	0.856	0.835	UniRef:UniRef50_Q9I3A8
contig_1	cds	3970016	3972124	+	OIFKLK_03721	781.0	3.9e-276	1.024	0.946	0.573	UniRef:UniRef50_Q9I3A9
contig_1	cds	3972125	3973054	+	OIFKLK_03722	525.0	1.3e-188	1.0	1.0	0.874	UniRef:UniRef50_A6V7I1
contig_1	cds	3973051	3975006	+	OIFKLK_03723	866.0	0.0	0.994	0.974	0.725	UniRef:UniRef50_A0A0C7CZ06
contig_1	cds	3975195	3975710	+	OIFKLK_03724	224.0	5.5e-74	0.977	0.908	0.617	UniRef:UniRef50_O33877
contig_1	cds	3975722	3976939	+	OIFKLK_03725	539.0	1.4e-190	0.998	0.940	0.666	UniRef:UniRef50_A0A7Y4FGN5
contig_1	cds	3977094	3978719	+	OIFKLK_03726	548.0	5.1e-190	0.996	0.996	0.675	UniRef:UniRef50_A0A367M2N0
contig_1	cds	3978825	3979265	+	OIFKLK_03727	161.0	1.7e-49	0.986	0.842	0.556	UniRef:UniRef50_A6WXZ1
contig_1	cds	3979439	3979915	-	OIFKLK_03728	301.0	1.1e-104	0.968	0.944	0.980	UniRef:UniRef50_Q9I3B5
contig_1	cds	3979984	3980982	-	OIFKLK_03729	565.0	6.4e-203	0.970	0.845	0.826	UniRef:UniRef50_Q9I3B6
contig_1	cds	3981017	3981922	+	OIFKLK_03730	321.0	7.4e-108	0.927	0.875	0.595	UniRef:UniRef50_A0A0D6SVW2
contig_1	cds	3981961	3982383	+	OIFKLK_03731	131.0	4.0e-38	0.957	0.859	0.522	UniRef:UniRef50_A0A0P1ECK6
contig_1	cds	3982590	3983081	+	OIFKLK_03732	201.0	4.3e-65	0.902	0.831	0.646	UniRef:UniRef50_D8IP18
contig_1	cds	3983078	3985324	+	OIFKLK_03733	960.0	0.0	1.0	0.920	0.650	UniRef:UniRef50_A0A1C3HDZ2
contig_1	cds	3985374	3986675	+	OIFKLK_03734	868.0	0.0	1.0	0.811	0.991	UniRef:UniRef50_A0AAD0ZKZ4
contig_1	cds	3986686	3987468	-	OIFKLK_03735	303.0	5.1e-102	1.008	0.916	0.584	UniRef:UniRef50_A0A1Q9RAQ5
contig_1	cds	3987549	3988370	+	OIFKLK_03736	318.0	1.9e-107	0.985	0.854	0.610	UniRef:UniRef50_A1US40
contig_1	cds	3988381	3989106	-	OIFKLK_03737	348.0	5.6e-120	0.996	0.842	0.721	UniRef:UniRef50_Q9I3C4
contig_1	cds	3989174	3991078	-	OIFKLK_03738	858.0	0.0	1.0	1.002	0.661	UniRef:UniRef50_A0A352KRT8
contig_1	cds	3991196	3992428	-	OIFKLK_03739	399.0	1.4e-135	1.029	1.007	0.531	UniRef:UniRef50_A0A2W7IH52
contig_1	cds	3992465	3992911	-	OIFKLK_03740	174.0	2.1e-54	0.966	0.808	0.573	UniRef:UniRef50_A6F267
contig_1	cds	3992908	3993381	-	OIFKLK_03741	250.0	2.5e-84	0.981	0.856	0.753	UniRef:UniRef50_Q9I3C8
contig_1	cds	3993554	3993790	+	OIFKLK_03742	-	-	-	-	-	-
contig_1	cds	3993849	3994613	-	OIFKLK_03743	313.0	1.2e-106	0.929	0.952	0.661	UniRef:UniRef50_C1DM51
contig_1	cds	3994759	3996072	-	OIFKLK_03744	462.0	2.3e-159	1.0	0.989	0.606	UniRef:UniRef50_A0A1Y1J7Q0
contig_1	cds	3996383	3997270	-	OIFKLK_03745	451.0	2.0e-160	0.841	1.0	0.915	UniRef:UniRef50_A0A926CA91
contig_1	cds	3997270	3998436	-	OIFKLK_03746	637.0	8.2e-230	1.0	0.946	0.840	UniRef:UniRef50_Q9JZP4
contig_1	ncRNA-region	3998438	3998508	-	-	75.2	2.6e-12	-	-	-	RFAM:RF01759
contig_1	cds	3998765	4000201	-	OIFKLK_03747	773.0	1.3e-280	1.0	0.960	0.814	UniRef:UniRef50_P31052
contig_1	cds	4000270	4001499	-	OIFKLK_03748	625.0	9.8e-225	1.005	1.002	0.886	UniRef:UniRef50_A0A6P1NKU6
contig_1	cds	4001542	4004373	-	OIFKLK_03749	1397.0	0.0	1.002	0.932	0.711	UniRef:UniRef50_P20707
contig_1	ncRNA-region	4004377	4004590	-	-	171.4	1.8e-23	-	-	-	RFAM:RF01758
contig_1	cds	4004630	4005337	-	OIFKLK_03750	327.0	7.4e-112	0.974	0.801	0.655	UniRef:UniRef50_P07014
contig_1	cds	4005349	4007121	-	OIFKLK_03751	707.0	3.1e-251	1.010	0.990	0.612	UniRef:UniRef50_P0AC41
contig_1	cds	4007125	4007499	-	OIFKLK_03752	157.0	7.9e-49	0.976	0.968	0.579	UniRef:UniRef50_Q9I3D6
contig_1	cds	4007487	4007873	-	OIFKLK_03753	211.0	1.0e-69	0.992	0.841	0.835	UniRef:UniRef50_Q88FA5
contig_1	cds	4008222	4009508	+	OIFKLK_03754	668.0	7.1e-241	1.007	0.986	0.745	UniRef:UniRef50_A0A833FZ49
contig_1	cds	4009868	4010113	-	OIFKLK_03755	119.0	4.4e-35	0.914	0.804	0.770	UniRef:UniRef50_C1DR52
contig_1	cds	4010110	4011396	-	OIFKLK_03756	417.0	1.7e-142	0.974	1.007	0.552	UniRef:UniRef50_M2V7S5
contig_1	cds	4011399	4012391	-	OIFKLK_03757	351.0	1.4e-118	1.0	0.882	0.567	UniRef:UniRef50_Q1LN35
contig_1	cds	4012388	4013092	-	OIFKLK_03758	317.0	1.4e-108	0.932	0.865	0.679	UniRef:UniRef50_A0A3S4B0X4
contig_1	cds	4013105	4014490	-	OIFKLK_03759	456.0	3.3e-155	1.002	0.864	0.736	UniRef:UniRef50_A0A2R8BKK6
contig_1	cds	4014487	4014807	-	OIFKLK_03760	185.0	4.1e-60	1.283	1.0	0.765	UniRef:UniRef50_A0A1C3JZM7
contig_1	cds	4014820	4015545	-	OIFKLK_03761	190.0	3.4e-58	0.996	0.927	0.550	UniRef:UniRef50_A0A0R0LPQ6
contig_1	cds	4015542	4017995	-	OIFKLK_03762	1302.0	0.0	0.810	0.998	0.980	UniRef:UniRef50_A0A0L0M934
contig_1	cds	4018011	4018283	-	OIFKLK_03763	99.8	3.5e-27	0.844	0.844	0.618	UniRef:UniRef50_A0A062U7V5
contig_1	cds	4018280	4018663	-	OIFKLK_03764	171.0	2.2e-54	0.929	0.855	0.822	UniRef:UniRef50_A0A512L5U1
contig_1	cds	4018660	4019712	-	OIFKLK_03765	340.0	7.8e-114	0.860	0.801	0.595	UniRef:UniRef50_A0A090E6K1
contig_1	cds	4019709	4020173	-	OIFKLK_03766	-	-	-	-	-	-
contig_1	cds	4020170	4022176	-	OIFKLK_03767	1218.0	0.0	0.991	0.833	0.923	UniRef:UniRef50_A0A059DRT0
contig_1	cds	4022413	4022691	-	OIFKLK_03768	158.0	3.4e-50	1.0	0.929	0.837	UniRef:UniRef50_B2FTF3
contig_1	cds	4022688	4023632	-	OIFKLK_03769	378.0	3.0e-130	0.943	0.925	0.672	UniRef:UniRef50_F2K9W3
contig_1	cds	4023717	4023980	-	OIFKLK_03770	127.0	4.5e-38	0.966	0.955	0.810	UniRef:UniRef50_A0A4Q8M1J5
contig_1	cds	4024107	4024739	-	OIFKLK_03771	-	-	-	-	-	-
contig_1	cds	4024762	4025499	-	OIFKLK_03772	289.0	8.1e-97	0.988	0.849	0.616	UniRef:UniRef50_A0A2T7UKG1
contig_1	cds	4025610	4028750	-	OIFKLK_03773	1281.0	0.0	1.008	0.999	0.647	UniRef:UniRef50_M5DV66
contig_1	cds	4028761	4029990	-	OIFKLK_03774	506.0	1.0e-177	1.005	0.976	0.633	UniRef:UniRef50_A0A9P1R4T1
contig_1	cds	4029987	4031234	-	OIFKLK_03775	473.0	2.8e-164	1.002	0.967	0.630	UniRef:UniRef50_A0A1M3QMJ9
contig_1	cds	4031375	4032370	-	OIFKLK_03776	594.0	7.1e-215	0.982	0.959	0.942	UniRef:UniRef50_A0A0H2ZAN3
contig_1	cds	4032370	4032768	-	OIFKLK_03777	245.0	3.1e-83	1.0	0.825	0.992	UniRef:UniRef50_A0A1Y3KF22
contig_1	cds	4032877	4034859	-	OIFKLK_03778	1197.0	0.0	1.005	0.836	0.925	UniRef:UniRef50_C1DR82
contig_1	cds	4035308	4035910	-	OIFKLK_03779	234.0	1.2e-76	0.925	0.841	0.676	UniRef:UniRef50_F2LFH0
contig_1	cds	4035907	4036440	-	OIFKLK_03780	296.0	4.0e-102	0.904	0.804	0.925	UniRef:UniRef50_A0A3P4B2Y1
contig_1	cds	4036437	4036709	-	OIFKLK_03781	159.0	1.2e-50	0.933	0.824	0.940	UniRef:UniRef50_G7UNP2
contig_1	cds	4036706	4037344	-	OIFKLK_03782	377.0	8.2e-133	1.0	0.902	0.925	UniRef:UniRef50_A0A240U7Y5
contig_1	cds	4037598	4038455	-	OIFKLK_03783	369.0	2.8e-127	0.933	0.839	0.695	UniRef:UniRef50_A0A916VWX5
contig_1	cds	4038482	4038763	-	OIFKLK_03784	133.0	4.4e-40	1.183	0.973	0.664	UniRef:UniRef50_C6CPF7
contig_1	cds	4038847	4039608	-	OIFKLK_03785	412.0	6.5e-145	0.976	0.843	0.842	UniRef:UniRef50_A0A240U2S1
contig_1	cds	4039918	4040268	-	OIFKLK_03786	146.0	1.2e-44	0.966	0.875	0.661	UniRef:UniRef50_B2FTG9
contig_1	cds	4040509	4040814	+	OIFKLK_03787	-	-	-	-	-	-
contig_1	cds	4040878	4041192	-	OIFKLK_03788	149.0	5.8e-46	1.010	0.833	0.743	UniRef:UniRef50_E0SIR9
contig_1	cds	4042003	4042164	+	OIFKLK_03789	-	-	-	-	-	-
contig_1	cds	4042294	4042503	-	OIFKLK_03790	142.0	1.4e-44	0.986	0.986	0.941	UniRef:UniRef50_A0A4Q8M0X3
contig_1	cds	4042566	4044617	-	OIFKLK_03791	572.0	1.9e-195	0.949	0.947	0.522	UniRef:UniRef50_A0A2W4U1B9
contig_1	cds	4044697	4045521	-	OIFKLK_03792	441.0	1.5e-155	1.0	0.806	0.821	UniRef:UniRef50_A0A1H4HV23
contig_1	cds	4046230	4046508	-	OIFKLK_03793	119.0	9.0e-35	1.0	0.911	0.630	UniRef:UniRef50_A0A157SRM9
contig_1	cds	4046571	4046921	-	OIFKLK_03794	112.0	1.5e-31	0.983	0.966	0.561	UniRef:UniRef50_C5CWG5
contig_1	cds	4047191	4048501	-	OIFKLK_03795	499.0	1.2e-172	1.009	0.832	0.616	UniRef:UniRef50_A0A7Z7LP76
contig_1	cds	4048511	4048768	-	OIFKLK_03796	93.2	1.7e-24	1.0	0.802	0.541	UniRef:UniRef50_J9DI52
contig_1	cds	4048852	4049244	-	OIFKLK_03797	179.0	2.0e-57	0.985	0.948	0.656	UniRef:UniRef50_F0Q7C2
contig_1	cds	4049597	4050661	-	OIFKLK_03798	401.0	3.9e-138	0.952	0.941	0.617	UniRef:UniRef50_A9BVV0
contig_1	cds	4050658	4051857	-	OIFKLK_03799	474.0	5.5e-167	1.0	1.326	0.642	UniRef:UniRef50_A0A7W9WQJ5
contig_1	cds	4052079	4052687	-	OIFKLK_03800	263.0	2.1e-88	1.0	1.0	0.604	UniRef:UniRef50_N2JDD9
contig_1	cds	4052821	4053075	-	OIFKLK_03801	114.0	9.4e-33	0.988	0.806	0.578	UniRef:UniRef50_A0A446AWV3
contig_1	cds	4053179	4053934	-	OIFKLK_03802	465.0	1.3e-166	1.0	1.0	0.944	UniRef:UniRef50_Q9I3D9
contig_1	cds	4054050	4054391	+	OIFKLK_03803	129.0	2.8e-38	0.991	0.933	0.545	UniRef:UniRef50_A0A1H7PVS5
contig_1	cds	4054398	4055264	-	OIFKLK_03804	360.0	3.1e-123	0.986	0.811	0.634	UniRef:UniRef50_O33730
contig_1	cds	4055368	4055919	+	OIFKLK_03805	266.0	1.1e-89	0.984	0.857	0.694	UniRef:UniRef50_A0A109KRN8
contig_1	cds	4056014	4056295	+	OIFKLK_03806	156.0	2.5e-49	1.0	0.802	0.817	UniRef:UniRef50_Q9I3E3
contig_1	cds	4056413	4057009	-	OIFKLK_03807	226.0	1.8e-73	0.949	0.851	0.580	UniRef:UniRef50_A0A936DPV5
contig_1	cds	4057020	4058165	-	OIFKLK_03808	561.0	2.8e-200	0.995	0.974	0.770	UniRef:UniRef50_Q9I3E5
contig_1	cds	4058375	4058554	+	OIFKLK_03809	45.4	1.4e-06	0.949	0.933	0.518	UniRef:UniRef50_A0A7Y1FDP9
contig_1	cds	4058623	4059504	-	OIFKLK_03810	453.0	2.6e-160	0.980	0.938	0.826	UniRef:UniRef50_U1ZTB6
contig_1	cds	4059882	4061243	+	OIFKLK_03811	462.0	1.4e-158	0.967	0.916	0.573	UniRef:UniRef50_A0A259ZX29
contig_1	cds	4061296	4061649	+	OIFKLK_03812	225.0	1.0e-75	1.188	1.0	0.835	UniRef:UniRef50_Q9I3E9
contig_1	cds	4061660	4063057	+	OIFKLK_03813	616.0	2.1e-218	0.991	0.885	0.668	UniRef:UniRef50_A0A5E7FJA9
contig_1	cds	4063525	4064889	+	OIFKLK_03814	788.0	5.9e-287	0.996	0.892	0.838	UniRef:UniRef50_A0A0D0RXJ5
contig_1	cds	4064958	4066268	+	OIFKLK_03815	689.0	1.4e-248	0.975	0.902	0.767	UniRef:UniRef50_A0A5E6R6S3
contig_1	cds	4066300	4066539	-	OIFKLK_03816	105.0	1.0e-29	0.987	0.804	0.577	UniRef:UniRef50_W9UQ15
contig_1	cds	4066624	4067682	-	OIFKLK_03817	559.0	1.0e-199	0.997	0.882	0.752	UniRef:UniRef50_A4VKM0
contig_1	cds	4068009	4070741	+	OIFKLK_03818	1264.0	0.0	0.988	1.009	0.697	UniRef:UniRef50_F7XVC1
contig_1	cds	4071114	4072679	+	OIFKLK_03819	584.0	1.9e-204	1.0	0.947	0.701	UniRef:UniRef50_Q9I3F6
contig_1	cds	4072717	4073874	-	OIFKLK_03820	769.0	4.1e-282	1.0	0.960	1.0	UniRef:UniRef50_A0A024HEL8
contig_1	cds	4073963	4074595	-	OIFKLK_03821	291.0	8.9e-99	0.981	0.848	0.704	UniRef:UniRef50_A0A7Y9XLE0
contig_1	cds	4074783	4076210	+	OIFKLK_03822	800.0	8.0e-290	1.0	0.818	0.785	UniRef:UniRef50_D9IA43
contig_1	cds	4076221	4076829	+	OIFKLK_03823	274.0	4.5e-92	0.965	0.802	0.641	UniRef:UniRef50_A0A3N0VLJ3
contig_1	cds	4076835	4077020	+	OIFKLK_03824	82.4	3.8e-21	0.902	0.873	0.673	UniRef:UniRef50_A0A089WS52
contig_1	cds	4077017	4077943	+	OIFKLK_03825	451.0	1.0e-158	1.114	0.969	0.609	UniRef:UniRef50_D9IA45
contig_1	cds	4078308	4079735	+	OIFKLK_03826	815.0	6.6e-296	1.0	0.818	0.808	UniRef:UniRef50_D9IA43
contig_1	cds	4079750	4080361	+	OIFKLK_03827	270.0	1.2e-90	0.966	0.831	0.633	UniRef:UniRef50_D9IA44
contig_1	cds	4080367	4080552	+	OIFKLK_03828	85.1	3.3e-22	0.902	0.873	0.709	UniRef:UniRef50_A0A089WS52
contig_1	cds	4080549	4081505	+	OIFKLK_03829	530.0	1.1e-189	1.088	0.994	0.734	UniRef:UniRef50_A0A109L7W3
contig_1	cds	4081723	4083138	+	OIFKLK_03830	569.0	5.3e-199	1.006	0.827	0.605	UniRef:UniRef50_Q9HWQ0
contig_1	cds	4083150	4083689	+	OIFKLK_03831	226.0	1.9e-74	0.978	0.946	0.669	UniRef:UniRef50_A0A246F7N6
contig_1	cds	4083686	4086121	+	OIFKLK_03832	1231.0	0.0	0.979	0.891	0.786	UniRef:UniRef50_A0A4Y8SAS4
contig_1	cds	4086100	4086309	+	OIFKLK_03833	-	-	-	-	-	-
contig_1	cds	4086302	4086985	+	OIFKLK_03834	300.0	6.7e-102	1.0	0.876	0.687	UniRef:UniRef50_A0A1I4UIL9
contig_1	cds	4087113	4088495	+	OIFKLK_03835	691.0	8.1e-248	0.987	0.855	0.747	UniRef:UniRef50_P77915
contig_1	cds	4088544	4089011	-	OIFKLK_03836	166.0	4.4e-51	1.0	0.871	0.994	UniRef:UniRef50_Q04628
contig_1	cds	4089257	4089991	+	OIFKLK_03837	303.0	9.2e-103	0.963	0.890	0.694	UniRef:UniRef50_P23926
contig_1	cds	4090077	4090625	+	OIFKLK_03838	289.0	6.0e-99	1.0	0.901	0.786	UniRef:UniRef50_A4VKK1
contig_1	cds	4090865	4091701	+	OIFKLK_03839	420.0	6.1e-148	0.957	0.930	0.756	UniRef:UniRef50_Q9I3H1
contig_1	cds	4092110	4092478	+	OIFKLK_03840	146.0	1.1e-44	1.0	0.938	0.680	UniRef:UniRef50_Q9I3H2
contig_1	cds	4092472	4092801	+	OIFKLK_03841	135.0	7.2e-41	0.963	0.929	0.648	UniRef:UniRef50_A0A0Q4NKV7
contig_1	cds	4092655	4093503	-	OIFKLK_03842	519.0	4.7e-187	0.996	0.989	0.986	UniRef:UniRef50_Q9I3H4
contig_1	cds	4093656	4095200	+	OIFKLK_03843	610.0	1.9e-214	0.951	0.861	0.593	UniRef:UniRef50_Q9I3H5
contig_1	cds	4095197	4096084	+	OIFKLK_03844	327.0	4.1e-110	0.939	0.847	0.621	UniRef:UniRef50_F2LMU0
contig_1	cds	4096158	4096697	+	OIFKLK_03845	389.0	5.7e-139	0.994	0.937	0.983	UniRef:UniRef50_Q9I3H7
contig_1	cds	4096710	4097858	-	OIFKLK_03846	511.0	2.5e-180	0.984	0.942	0.673	UniRef:UniRef50_A0A448DTW3
contig_1	cds	4097981	4098577	-	OIFKLK_03847	316.0	7.5e-109	0.955	0.808	0.836	UniRef:UniRef50_Q8ZC97
contig_1	cds	4098656	4098982	-	OIFKLK_03848	174.0	6.6e-56	1.028	0.860	0.847	UniRef:UniRef50_Q88F31
contig_1	cds	4099028	4101115	-	OIFKLK_03849	787.0	6.2e-277	1.260	1.023	0.561	UniRef:UniRef50_A0A7U7IA39
contig_1	cds	4101272	4102018	+	OIFKLK_03850	471.0	1.1e-168	1.0	0.861	0.968	UniRef:UniRef50_A0A0H2Z8N9
contig_1	ncRNA	4102032	4102240	-	OIFKLK_03851	61.9	3.2e-08	-	-	-	RFAM:RF01854
contig_1	ncRNA	4102065	4102161	-	OIFKLK_03852	79.5	2.1e-13	-	-	-	RFAM:RF00169
contig_1	cds	4102272	4102649	-	OIFKLK_03853	160.0	3.9e-50	1.016	0.992	0.567	UniRef:UniRef50_Q9I3I3
contig_1	cds	4102695	4105079	-	OIFKLK_03854	1107.0	0.0	1.063	1.010	0.685	UniRef:UniRef50_P15042
contig_1	cds	4105170	4106039	-	OIFKLK_03855	354.0	3.3e-121	1.062	0.953	0.655	UniRef:UniRef50_Q9I3I5
contig_1	cds	4106204	4109692	-	OIFKLK_03856	1801.0	0.0	1.0	0.836	0.994	UniRef:UniRef50_A0A5S9QCS2
contig_1	cds	4109718	4110377	-	OIFKLK_03857	268.0	2.1e-89	0.995	0.908	0.665	UniRef:UniRef50_A0A3M3EP23
contig_1	cds	4110558	4111691	+	OIFKLK_03858	459.0	7.0e-160	0.973	0.915	0.619	UniRef:UniRef50_Q0VTH3
contig_1	cds	4111912	4113366	+	OIFKLK_03859	592.0	4.7e-209	0.992	0.949	0.629	UniRef:UniRef50_A0A379IGX5
contig_1	cds	4113359	4115758	+	OIFKLK_03860	1291.0	0.0	0.985	0.807	0.816	UniRef:UniRef50_A0AA94JFD5
contig_1	cds	4115785	4116624	+	OIFKLK_03861	415.0	9.9e-146	0.989	0.952	0.750	UniRef:UniRef50_S6ADW3
